Date,Close
2020-04-28,43.77000045776367
2020-04-29,44.529998779296875
2020-04-30,43.65999984741211
2020-05-01,42.7599983215332
2020-05-04,42.599998474121094
2020-05-05,42.599998474121094
2020-05-06,42.7599983215332
2020-05-07,43.66999816894531
2020-05-08,43.95000076293945
2020-05-11,44.20000076293945
2020-05-12,42.900001525878906
2020-05-13,42.040000915527344
2020-05-14,41.970001220703125
2020-05-15,42.0
2020-05-19,43.599998474121094
2020-05-20,43.15999984741211
2020-05-21,43.90999984741211
2020-05-22,44.02000045776367
2020-05-25,44.75
2020-05-26,44.59000015258789
2020-05-27,44.900001525878906
2020-05-28,46.34000015258789
2020-05-29,46.68000030517578
2020-06-01,48.11000061035156
2020-06-02,49.2400016784668
2020-06-03,49.040000915527344
2020-06-04,47.9900016784668
2020-06-05,47.68000030517578
2020-06-08,46.93000030517578
2020-06-09,46.84000015258789
2020-06-10,48.02000045776367
2020-06-11,46.97999954223633
2020-06-12,47.900001525878906
2020-06-15,47.040000915527344
2020-06-16,47.849998474121094
2020-06-17,46.400001525878906
2020-06-18,46.59000015258789
2020-06-19,46.06999969482422
2020-06-22,46.099998474121094
2020-06-23,45.61000061035156
2020-06-24,45.38999938964844
2020-06-25,45.41999816894531
2020-06-26,44.58000183105469
2020-06-29,45.20000076293945
2020-06-30,45.15999984741211
2020-07-02,45.4900016784668
2020-07-03,45.38999938964844
2020-07-06,45.470001220703125
2020-07-07,45.34000015258789
2020-07-08,46.2400016784668
2020-07-09,45.95000076293945
2020-07-10,46.599998474121094
2020-07-13,46.66999816894531
2020-07-14,47.45000076293945
2020-07-15,48.599998474121094
2020-07-16,48.95000076293945
2020-07-17,49.599998474121094
2020-07-20,49.47999954223633
2020-07-21,48.130001068115234
2020-07-22,48.369998931884766
2020-07-23,47.380001068115234
2020-07-24,47.290000915527344
2020-07-27,47.900001525878906
2020-07-28,47.77000045776367
2020-07-29,48.0
2020-07-30,48.47999954223633
2020-07-31,48.97999954223633
2020-08-04,49.130001068115234
2020-08-05,49.380001068115234
2020-08-06,49.91999816894531
2020-08-07,50.130001068115234
2020-08-10,49.099998474121094
2020-08-11,48.849998474121094
2020-08-12,48.400001525878906
2020-08-13,48.56999969482422
2020-08-14,49.04999923706055
2020-08-17,49.529998779296875
2020-08-18,50.06999969482422
2020-08-19,51.349998474121094
2020-08-20,53.11000061035156
2020-08-21,52.86000061035156
2020-08-24,52.029998779296875
2020-08-25,51.470001220703125
2020-08-26,52.619998931884766
2020-08-27,52.040000915527344
2020-08-28,51.83000183105469
2020-08-31,50.91999816894531
2020-09-01,51.689998626708984
2020-09-02,51.439998626708984
2020-09-03,51.0099983215332
2020-09-04,49.41999816894531
2020-09-08,48.77000045776367
2020-09-09,49.11000061035156
2020-09-10,49.31999969482422
2020-09-11,49.5
2020-09-14,49.540000915527344
2020-09-15,50.099998474121094
2020-09-16,48.970001220703125
2020-09-17,49.279998779296875
2020-09-18,49.16999816894531
2020-09-21,49.0099983215332
2020-09-22,49.90999984741211
2020-09-23,49.36000061035156
2020-09-24,50.4900016784668
2020-09-25,50.630001068115234
2020-09-28,51.349998474121094
2020-09-29,50.95000076293945
2020-09-30,51.040000915527344
2020-10-01,51.43000030517578
2020-10-02,51.150001525878906
2020-10-05,51.959999084472656
2020-10-06,52.189998626708984
2020-10-07,52.54999923706055
2020-10-08,51.650001525878906
2020-10-09,51.7400016784668
2020-10-13,51.75
2020-10-14,51.970001220703125
2020-10-15,51.95000076293945
2020-10-16,51.130001068115234
2020-10-19,51.400001525878906
2020-10-20,51.38999938964844
2020-10-21,51.209999084472656
2020-10-22,50.38999938964844
2020-10-23,49.70000076293945
2020-10-26,48.77000045776367
2020-10-27,48.0
2020-10-28,46.58000183105469
2020-10-29,46.43000030517578
2020-10-30,45.880001068115234
2020-11-02,46.04999923706055
2020-11-03,46.5099983215332
2020-11-04,47.27000045776367
2020-11-05,49.88999938964844
2020-11-06,49.02000045776367
2020-11-09,49.060001373291016
2020-11-10,49.470001220703125
2020-11-11,49.060001373291016
2020-11-12,48.720001220703125
2020-11-13,49.41999816894531
2020-11-16,50.34000015258789
2020-11-17,50.130001068115234
2020-11-18,49.220001220703125
2020-11-19,49.9900016784668
2020-11-20,50.70000076293945
2020-11-23,50.400001525878906
2020-11-24,51.970001220703125
2020-11-25,51.439998626708984
2020-11-26,51.959999084472656
2020-11-27,52.72999954223633
2020-11-30,53.15999984741211
2020-12-01,52.779998779296875
2020-12-02,54.220001220703125
2020-12-03,54.220001220703125
2020-12-04,53.959999084472656
2020-12-07,53.38999938964844
2020-12-08,53.38999938964844
2020-12-09,55.0
2020-12-10,54.459999084472656
2020-12-11,53.5
2020-12-14,53.939998626708984
2020-12-15,53.459999084472656
2020-12-16,53.709999084472656
2020-12-17,54.220001220703125
2020-12-18,54.0
2020-12-21,52.95000076293945
2020-12-22,52.90999984741211
2020-12-23,52.709999084472656
2020-12-24,52.86000061035156
2020-12-29,53.06999969482422
2020-12-30,52.66999816894531
2020-12-31,51.880001068115234
2021-01-04,52.220001220703125
2021-01-05,53.16999816894531
2021-01-06,52.9900016784668
2021-01-07,52.97999954223633
2021-01-08,53.470001220703125
2021-01-11,54.0099983215332
2021-01-12,53.68000030517578
2021-01-13,53.06999969482422
2021-01-14,51.93000030517578
2021-01-15,51.369998931884766
2021-01-18,51.2400016784668
2021-01-19,51.2400016784668
2021-01-20,50.86000061035156
2021-01-21,50.79999923706055
2021-01-22,51.56999969482422
2021-01-25,52.540000915527344
2021-01-26,51.68000030517578
2021-01-27,50.619998931884766
2021-01-28,51.349998474121094
2021-01-29,49.9900016784668
2021-02-01,50.7599983215332
2021-02-02,51.290000915527344
2021-02-03,50.83000183105469
2021-02-04,51.18000030517578
2021-02-05,50.43000030517578
2021-02-08,50.31999969482422
2021-02-09,50.099998474121094
2021-02-10,49.400001525878906
2021-02-11,48.849998474121094
2021-02-12,48.7400016784668
2021-02-16,48.099998474121094
2021-02-17,47.849998474121094
2021-02-18,48.540000915527344
2021-02-19,48.20000076293945
2021-02-22,47.150001525878906
2021-02-23,47.209999084472656
2021-02-24,47.20000076293945
2021-02-25,47.22999954223633
2021-02-26,48.43000030517578
2021-03-01,48.97999954223633
2021-03-02,49.869998931884766
2021-03-03,49.459999084472656
2021-03-04,49.20000076293945
2021-03-05,49.880001068115234
2021-03-08,50.099998474121094
2021-03-09,50.099998474121094
2021-03-10,50.040000915527344
2021-03-11,50.08000183105469
2021-03-12,50.06999969482422
2021-03-15,50.959999084472656
2021-03-16,51.02000045776367
2021-03-17,50.900001525878906
2021-03-18,51.150001525878906
2021-03-19,51.25
2021-03-22,51.5
2021-03-23,52.349998474121094
2021-03-24,51.7400016784668
2021-03-25,51.599998474121094
2021-03-26,52.189998626708984
2021-03-29,52.25
2021-03-30,52.2400016784668
2021-03-31,55.52000045776367
2021-04-01,57.0
2021-04-05,56.560001373291016
2021-04-06,56.599998474121094
2021-04-07,56.790000915527344
2021-04-08,56.2400016784668
2021-04-09,56.630001068115234
2021-04-12,56.65999984741211
2021-04-13,56.59000015258789
2021-04-14,56.970001220703125
2021-04-15,57.22999954223633
2021-04-16,57.630001068115234
2021-04-19,57.75
2021-04-20,57.939998626708984
2021-04-21,58.25
2021-04-22,57.9900016784668
2021-04-23,57.75
2021-04-26,57.849998474121094
2021-04-27,57.849998474121094
2021-04-28,57.41999816894531
2021-04-29,57.65999984741211
2021-04-30,57.279998779296875
2021-05-03,56.77000045776367
2021-05-04,55.380001068115234
2021-05-05,55.380001068115234
2021-05-06,54.04999923706055
2021-05-07,54.099998474121094
2021-05-10,53.75
2021-05-11,53.20000076293945
2021-05-12,52.97999954223633
2021-05-13,53.16999816894531
2021-05-14,53.029998779296875
2021-05-17,53.0099983215332
2021-05-18,53.40999984741211
2021-05-19,53.43000030517578
2021-05-20,54.22999954223633
2021-05-21,53.380001068115234
2021-05-25,53.310001373291016
2021-05-26,53.70000076293945
2021-05-27,52.70000076293945
2021-05-28,52.84000015258789
2021-05-31,52.5
2021-06-01,53.18000030517578
2021-06-02,52.810001373291016
2021-06-03,54.31999969482422
2021-06-04,53.939998626708984
2021-06-07,53.63999938964844
2021-06-08,54.27000045776367
2021-06-09,53.34000015258789
2021-06-10,54.369998931884766
2021-06-11,55.75
2021-06-14,55.41999816894531
2021-06-15,55.540000915527344
2021-06-16,55.220001220703125
2021-06-17,56.13999938964844
2021-06-18,55.900001525878906
2021-06-21,56.560001373291016
2021-06-22,57.56999969482422
2021-06-23,56.86000061035156
2021-06-24,56.91999816894531
2021-06-25,56.810001373291016
2021-06-28,56.630001068115234
2021-06-29,57.0
2021-06-30,56.7400016784668
2021-07-02,56.91999816894531
2021-07-05,56.7599983215332
2021-07-06,57.060001373291016
2021-07-07,57.27000045776367
2021-07-08,56.86000061035156
2021-07-09,57.18000030517578
2021-07-12,57.15999984741211
2021-07-13,57.2400016784668
2021-07-14,56.970001220703125
2021-07-15,57.27000045776367
2021-07-16,57.2400016784668
2021-07-19,56.93000030517578
2021-07-20,57.15999984741211
2021-07-21,57.20000076293945
2021-07-22,57.72999954223633
2021-07-23,58.959999084472656
2021-07-26,59.09000015258789
2021-07-27,58.95000076293945
2021-07-28,58.900001525878906
2021-07-29,58.689998626708984
2021-07-30,58.75
2021-08-03,58.13999938964844
2021-08-04,59.099998474121094
2021-08-05,58.95000076293945
2021-08-06,59.41999816894531
2021-08-09,59.06999969482422
2021-08-10,59.2599983215332
2021-08-11,59.0
2021-08-12,58.279998779296875
2021-08-13,58.060001373291016
2021-08-16,57.91999816894531
2021-08-17,58.43000030517578
2021-08-18,58.599998474121094
2021-08-19,59.18000030517578
2021-08-20,60.70000076293945
2021-08-23,59.790000915527344
2021-08-24,59.13999938964844
2021-08-25,58.77000045776367
2021-08-26,58.20000076293945
2021-08-27,57.810001373291016
2021-08-30,57.79999923706055
2021-08-31,57.529998779296875
2021-09-01,57.529998779296875
2021-09-02,57.25
2021-09-03,56.86000061035156
2021-09-07,56.779998779296875
2021-09-08,57.5
2021-09-09,55.689998626708984
2021-09-10,55.40999984741211
2021-09-13,55.380001068115234
2021-09-14,56.119998931884766
2021-09-15,55.72999954223633
2021-09-16,56.25
2021-09-17,55.959999084472656
2021-09-20,56.349998474121094
2021-09-21,56.93000030517578
2021-09-22,57.650001525878906
2021-09-23,57.900001525878906
2021-09-24,57.220001220703125
2021-09-27,56.88999938964844
2021-09-28,55.58000183105469
2021-09-29,55.40999984741211
2021-09-30,54.939998626708984
2021-10-01,54.439998626708984
2021-10-04,53.959999084472656
2021-10-05,54.310001373291016
2021-10-06,54.5
2021-10-07,55.189998626708984
2021-10-08,55.7599983215332
2021-10-12,55.150001525878906
2021-10-13,55.869998931884766
2021-10-14,56.650001525878906
2021-10-15,57.11000061035156
2021-10-18,57.540000915527344
2021-10-19,57.599998474121094
2021-10-20,56.84000015258789
2021-10-21,56.709999084472656
2021-10-22,56.130001068115234
2021-10-25,56.75
2021-10-26,56.08000183105469
2021-10-27,55.619998931884766
2021-10-28,55.88999938964844
2021-10-29,55.939998626708984
2021-11-01,56.310001373291016
2021-11-02,56.47999954223633
2021-11-03,56.15999984741211
2021-11-04,57.459999084472656
2021-11-05,57.5099983215332
2021-11-08,57.779998779296875
2021-11-09,58.189998626708984
2021-11-10,58.529998779296875
2021-11-11,58.720001220703125
2021-11-12,58.310001373291016
2021-11-15,58.09000015258789
2021-11-16,57.70000076293945
2021-11-17,57.5099983215332
2021-11-18,57.41999816894531
2021-11-19,57.47999954223633
2021-11-22,56.86000061035156
2021-11-23,56.810001373291016
2021-11-24,57.22999954223633
2021-11-25,57.40999984741211
2021-11-26,55.97999954223633
2021-11-29,56.40999984741211
2021-11-30,55.18000030517578
2021-12-01,54.310001373291016
2021-12-02,56.0099983215332
2021-12-03,56.029998779296875
2021-12-06,57.849998474121094
2021-12-07,57.5099983215332
2021-12-08,57.29999923706055
2021-12-09,58.47999954223633
2021-12-10,58.439998626708984
2021-12-13,59.65999984741211
2021-12-14,59.220001220703125
2021-12-15,60.16999816894531
2021-12-16,60.959999084472656
2021-12-17,62.06999969482422
2021-12-20,62.40999984741211
2021-12-21,62.400001525878906
2021-12-22,62.779998779296875
2021-12-23,63.060001373291016
2021-12-24,63.099998474121094
2021-12-29,63.61000061035156
2021-12-30,63.20000076293945
2021-12-31,63.310001373291016
2022-01-04,63.40999984741211
2022-01-05,62.13999938964844
2022-01-06,61.5099983215332
2022-01-07,61.86000061035156
2022-01-10,61.79999923706055
2022-01-11,62.77000045776367
2022-01-12,63.34000015258789
2022-01-13,63.81999969482422
2022-01-14,63.0
2022-01-17,63.290000915527344
2022-01-18,63.650001525878906
2022-01-19,63.08000183105469
2022-01-20,61.779998779296875
2022-01-21,61.619998931884766
2022-01-24,61.83000183105469
2022-01-25,61.400001525878906
2022-01-26,61.43000030517578
2022-01-27,63.0
2022-01-28,64.38999938964844
2022-01-31,65.58999633789062
2022-02-01,65.80999755859375
2022-02-02,65.94999694824219
2022-02-03,66.2699966430664
2022-02-04,66.9000015258789
2022-02-07,65.79000091552734
2022-02-08,67.2699966430664
2022-02-09,68.25
2022-02-10,66.54000091552734
2022-02-11,64.5999984741211
2022-02-14,63.709999084472656
2022-02-15,64.0
2022-02-16,64.80999755859375
2022-02-17,64.16999816894531
2022-02-18,64.29000091552734
2022-02-22,64.41000366210938
2022-02-23,64.2699966430664
2022-02-24,64.76000213623047
2022-02-25,65.27999877929688
2022-02-28,65.5
2022-03-01,65.18000030517578
2022-03-02,65.9000015258789
2022-03-03,65.66000366210938
2022-03-04,66.66000366210938
2022-03-07,67.9800033569336
2022-03-08,66.98999786376953
2022-03-09,68.87000274658203
2022-03-10,69.12999725341797
2022-03-11,69.30999755859375
2022-03-14,68.55999755859375
2022-03-15,69.20999908447266
2022-03-16,70.62000274658203
2022-03-17,70.48999786376953
2022-03-18,69.0199966430664
2022-03-21,68.81999969482422
2022-03-22,68.9000015258789
2022-03-23,68.70999908447266
2022-03-24,67.9000015258789
2022-03-25,67.52999877929688
2022-03-28,67.73999786376953
2022-03-29,68.72000122070312
2022-03-30,71.19000244140625
2022-03-31,70.9000015258789
2022-04-01,72.41999816894531
2022-04-04,72.29000091552734
2022-04-05,74.63999938964844
2022-04-06,75.0
2022-04-07,75.87000274658203
2022-04-08,73.75
2022-04-11,73.5999984741211
2022-04-12,72.6500015258789
2022-04-13,73.5
2022-04-14,73.12000274658203
2022-04-18,73.13999938964844
2022-04-19,75.13999938964844
2022-04-20,75.4800033569336
2022-04-21,75.5
2022-04-22,73.58000183105469
2022-04-25,74.62999725341797
2022-04-26,72.87000274658203
2022-04-27,73.16000366210938
2022-04-28,72.9000015258789
2022-04-29,71.41999816894531
2022-05-02,71.55000305175781
2022-05-03,71.8499984741211
2022-05-04,71.98999786376953
2022-05-05,70.45999908447266
2022-05-06,70.54000091552734
2022-05-09,70.16999816894531
2022-05-10,69.73999786376953
2022-05-11,68.12000274658203
2022-05-12,70.54000091552734
2022-05-13,71.44000244140625
2022-05-16,71.97000122070312
2022-05-17,71.11000061035156
2022-05-18,65.91999816894531
2022-05-19,66.0199966430664
2022-05-20,68.30000305175781
2022-05-24,68.18000030517578
2022-05-25,68.69000244140625
2022-05-26,70.12000274658203
2022-05-27,71.41000366210938
2022-05-30,72.2699966430664
2022-05-31,73.36000061035156
2022-06-01,71.98999786376953
2022-06-02,71.83999633789062
2022-06-03,70.12000274658203
2022-06-06,69.80000305175781
2022-06-07,69.80999755859375
2022-06-08,73.48999786376953
2022-06-09,72.7699966430664
2022-06-10,71.43000030517578
2022-06-13,71.76000213623047
2022-06-14,72.27999877929688
2022-06-15,72.44000244140625
2022-06-16,70.45999908447266
2022-06-17,71.98999786376953
2022-06-20,73.12000274658203
2022-06-21,73.5999984741211
2022-06-22,74.30000305175781
2022-06-23,74.2300033569336
2022-06-24,74.94999694824219
2022-06-27,75.76000213623047
2022-06-28,75.01000213623047
2022-06-29,74.98999786376953
2022-06-30,74.12000274658203
2022-07-04,75.48999786376953
2022-07-05,76.27999877929688
2022-07-06,74.43000030517578
2022-07-07,76.30000305175781
2022-07-08,78.29000091552734
2022-07-11,77.13999938964844
2022-07-12,75.54000091552734
2022-07-13,76.47000122070312
2022-07-14,76.6500015258789
2022-07-15,76.19999694824219
2022-07-18,76.7699966430664
2022-07-19,76.08000183105469
2022-07-20,76.37000274658203
2022-07-21,76.8499984741211
2022-07-22,77.0
2022-07-25,77.44999694824219
2022-07-26,77.02999877929688
2022-07-27,77.9000015258789
2022-07-28,78.31999969482422
2022-07-29,77.61000061035156
2022-08-02,76.4000015258789
2022-08-03,76.27999877929688
2022-08-04,77.63999938964844
2022-08-05,76.01000213623047
2022-08-08,76.06999969482422
2022-08-09,76.44999694824219
2022-08-10,78.19999694824219
2022-08-11,78.7699966430664
2022-08-12,79.25
2022-08-15,81.16000366210938
2022-08-16,82.2300033569336
2022-08-17,81.77999877929688
2022-08-18,80.7300033569336
2022-08-19,80.3499984741211
2022-08-22,81.4800033569336
2022-08-23,81.68000030517578
2022-08-24,81.95999908447266
2022-08-25,82.0999984741211
2022-08-26,80.4800033569336
2022-08-29,81.12999725341797
2022-08-30,81.20999908447266
2022-08-31,79.9800033569336
2022-09-01,80.3499984741211
2022-09-02,80.29000091552734
2022-09-06,80.08999633789062
2022-09-07,80.04000091552734
2022-09-08,79.5
2022-09-09,80.58999633789062
2022-09-12,78.91999816894531
2022-09-13,77.13999938964844
2022-09-14,76.69999694824219
2022-09-15,76.22000122070312
2022-09-16,76.75
2022-09-19,78.62000274658203
2022-09-20,78.5
2022-09-21,77.04000091552734
2022-09-22,76.66999816894531
2022-09-23,76.5199966430664
2022-09-26,76.30999755859375
2022-09-27,77.45999908447266
2022-09-28,78.63999938964844
2022-09-29,79.01000213623047
2022-09-30,79.30000305175781
2022-10-03,81.05000305175781
2022-10-04,82.95999908447266
2022-10-05,83.58000183105469
2022-10-06,81.70999908447266
2022-10-07,81.2699966430664
2022-10-11,80.69999694824219
2022-10-12,80.43000030517578
2022-10-13,81.26000213623047
2022-10-14,79.95999908447266
2022-10-17,80.04000091552734
2022-10-18,81.08999633789062
2022-10-19,80.22000122070312
2022-10-20,78.98999786376953
2022-10-21,79.95999908447266
2022-10-24,80.87999725341797
2022-10-25,82.0
2022-10-26,81.7300033569336
2022-10-27,81.69999694824219
2022-10-28,82.33000183105469
2022-10-31,80.94999694824219
2022-11-01,80.62999725341797
2022-11-02,79.73999786376953
2022-11-03,80.31999969482422
2022-11-04,79.41000366210938
2022-11-07,79.98999786376953
2022-11-08,78.68000030517578
2022-11-09,78.33999633789062
2022-11-10,81.31999969482422
2022-11-11,77.33999633789062
2022-11-14,76.98999786376953
2022-11-15,76.18000030517578
2022-11-16,77.47000122070312
2022-11-17,76.72000122070312
2022-11-18,77.69999694824219
2022-11-21,79.36000061035156
2022-11-22,79.61000061035156
2022-11-23,79.86000061035156
2022-11-24,80.31999969482422
2022-11-25,80.75
2022-11-28,82.29000091552734
2022-11-29,81.44000244140625
2022-11-30,82.33000183105469
2022-12-01,82.8499984741211
2022-12-02,83.79000091552734
2022-12-05,81.69000244140625
2022-12-06,79.83999633789062
2022-12-07,84.0
2022-12-08,85.48999786376953
2022-12-09,82.43000030517578
2022-12-12,81.01000213623047
2022-12-13,79.75
2022-12-14,81.06999969482422
2022-12-15,80.4000015258789
2022-12-16,81.0
2022-12-19,80.12999725341797
2022-12-20,79.25
2022-12-21,80.41000366210938
2022-12-22,79.9800033569336
2022-12-23,80.0
2022-12-28,80.83999633789062
2022-12-29,79.94000244140625
2022-12-30,79.19000244140625
2023-01-03,79.86000061035156
2023-01-04,80.05999755859375
2023-01-05,80.33999633789062
2023-01-06,82.91999816894531
2023-01-09,81.93000030517578
2023-01-10,81.37000274658203
2023-01-11,81.91000366210938
2023-01-12,80.88999938964844
2023-01-13,81.79000091552734
2023-01-16,83.0
2023-01-17,82.6500015258789
2023-01-18,82.2300033569336
2023-01-19,81.4000015258789
2023-01-20,82.62999725341797
2023-01-23,83.33999633789062
2023-01-24,85.18000030517578
2023-01-25,84.26000213623047
2023-01-26,82.47000122070312
2023-01-27,80.25
2023-01-30,80.16999816894531
2023-01-31,79.56999969482422
2023-02-01,79.9000015258789
2023-02-02,79.20999908447266
2023-02-03,79.25
2023-02-06,78.52999877929688
2023-02-07,78.08999633789062
2023-02-08,79.11000061035156
2023-02-09,78.94999694824219
2023-02-10,78.91000366210938
2023-02-13,79.44999694824219
2023-02-14,78.94000244140625
2023-02-15,79.88999938964844
2023-02-16,79.25
2023-02-17,79.91999816894531
2023-02-21,78.26000213623047
2023-02-22,78.68000030517578
2023-02-23,78.94999694824219
2023-02-24,79.36000061035156
2023-02-27,79.20999908447266
2023-02-28,78.81999969482422
2023-03-01,77.97000122070312
2023-03-02,76.5
2023-03-03,76.94999694824219
2023-03-06,77.77999877929688
2023-03-07,77.77999877929688
2023-03-08,76.6500015258789
2023-03-09,77.11000061035156
2023-03-10,77.25
2023-03-13,75.94999694824219
2023-03-14,75.58999633789062
2023-03-15,75.75
2023-03-16,77.58999633789062
2023-03-17,77.93000030517578
2023-03-20,78.44999694824219
2023-03-21,77.2300033569336
2023-03-22,77.94999694824219
2023-03-23,78.0999984741211
2023-03-24,78.72000122070312
2023-03-27,78.11000061035156
2023-03-28,78.5
2023-03-29,80.47000122070312
2023-03-30,80.8499984741211
2023-03-31,80.7699966430664
2023-04-03,80.87000274658203
2023-04-04,81.47000122070312
2023-04-05,81.97000122070312
2023-04-06,82.26000213623047
2023-04-10,82.18000030517578
2023-04-11,82.41999816894531
2023-04-12,81.94000244140625
2023-04-13,81.81999969482422
2023-04-14,82.80000305175781
2023-04-17,83.2699966430664
2023-04-18,83.5
2023-04-19,83.41000366210938
2023-04-20,83.94000244140625
2023-04-21,84.7699966430664
2023-04-24,84.83000183105469
2023-04-25,84.4800033569336
2023-04-26,84.83999633789062
2023-04-27,84.87000274658203
2023-04-28,83.91999816894531
2023-05-01,85.30000305175781
2023-05-02,84.5
2023-05-03,83.66999816894531
2023-05-04,82.30000305175781
2023-05-05,82.95999908447266
2023-05-08,83.43000030517578
2023-05-09,83.91000366210938
2023-05-10,83.8499984741211
2023-05-11,84.44000244140625
2023-05-12,84.45999908447266
2023-05-15,83.73999786376953
2023-05-16,83.29000091552734
2023-05-17,83.2699966430664
2023-05-18,83.55999755859375
2023-05-19,84.51000213623047
2023-05-23,82.5199966430664
2023-05-24,81.97000122070312
2023-05-25,82.19000244140625
2023-05-26,83.73999786376953
2023-05-29,83.27999877929688
2023-05-30,82.0
2023-05-31,82.58000183105469
2023-06-01,82.31999969482422
2023-06-02,83.4800033569336
2023-06-05,84.08999633789062
2023-06-06,82.86000061035156
2023-06-07,82.93000030517578
2023-06-08,82.87000274658203
2023-06-09,83.02999877929688
2023-06-12,84.72000122070312
2023-06-13,84.62000274658203
2023-06-14,85.87000274658203
2023-06-15,86.58999633789062
2023-06-16,87.1500015258789
2023-06-19,86.70999908447266
2023-06-20,86.91000366210938
2023-06-21,86.12000274658203
2023-06-22,86.0999984741211
2023-06-23,86.36000061035156
2023-06-26,86.9000015258789
2023-06-27,88.41000366210938
2023-06-28,87.75
2023-06-29,88.06999969482422
2023-06-30,89.72000122070312
2023-07-04,89.05000305175781
2023-07-05,89.45999908447266
2023-07-06,89.19000244140625
2023-07-07,87.0999984741211
2023-07-10,87.23999786376953
2023-07-11,85.58999633789062
2023-07-12,85.9800033569336
2023-07-13,86.5999984741211
2023-07-14,88.43000030517578
2023-07-17,87.94999694824219
2023-07-18,88.0999984741211
2023-07-19,88.05999755859375
2023-07-20,88.4000015258789
2023-07-21,88.45999908447266
2023-07-24,89.1500015258789
2023-07-25,89.61000061035156
2023-07-26,89.37999725341797
2023-07-27,87.5199966430664
2023-07-28,87.1500015258789
2023-07-31,86.86000061035156
2023-08-01,85.8499984741211
2023-08-02,85.44999694824219
2023-08-03,84.80999755859375
2023-08-04,85.54000091552734
2023-08-08,85.54000091552734
2023-08-09,85.54000091552734
2023-08-10,85.5199966430664
2023-08-11,85.5999984741211
2023-08-14,85.83000183105469
2023-08-15,85.44999694824219
2023-08-16,86.76000213623047
2023-08-17,86.87999725341797
2023-08-18,86.37999725341797
2023-08-21,85.58000183105469
2023-08-22,85.19999694824219
2023-08-23,86.16999816894531
2023-08-24,85.33999633789062
2023-08-25,85.80999755859375
2023-08-28,85.73999786376953
2023-08-29,87.33999633789062
2023-08-30,86.87000274658203
2023-08-31,87.61000061035156
2023-09-01,88.56999969482422
2023-09-05,88.80999755859375
2023-09-06,87.70999908447266
2023-09-07,87.5199966430664
2023-09-08,87.55999755859375
2023-09-11,88.6500015258789
2023-09-12,89.36000061035156
2023-09-13,94.66000366210938
2023-09-14,96.29000091552734
2023-09-15,95.62999725341797
2023-09-18,95.97000122070312
2023-09-19,95.20999908447266
2023-09-20,95.62999725341797
2023-09-21,94.20999908447266
2023-09-22,93.61000061035156
2023-09-25,94.1500015258789
2023-09-26,93.19999694824219
2023-09-27,92.8499984741211
2023-09-28,94.43000030517578
2023-09-29,93.58000183105469
2023-10-02,93.19999694824219
