Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,44.70000076293945,45.25,44.630001068115234,45.04999923706055,44.48377990722656,428600
2020-01-03,44.720001220703125,45.45000076293945,44.689998626708984,45.099998474121094,44.533145904541016,849200
2020-01-06,44.880001068115234,45.5,44.849998474121094,45.459999084472656,44.88862609863281,571000
2020-01-07,45.5,45.869998931884766,45.380001068115234,45.70000076293945,45.1256103515625,597800
2020-01-08,45.810001373291016,46.209999084472656,45.54999923706055,45.599998474121094,45.02686309814453,668900
2020-01-09,45.77000045776367,46.029998779296875,45.5,45.52000045776367,44.99128341674805,829400
2020-01-10,45.650001525878906,45.650001525878906,45.2599983215332,45.29999923706055,44.773834228515625,413500
2020-01-13,45.25,45.33000183105469,44.59000015258789,44.849998474121094,44.329063415527344,612500
2020-01-14,44.81999969482422,45.04999923706055,44.72999954223633,44.849998474121094,44.329063415527344,647300
2020-01-15,44.849998474121094,45.150001525878906,44.560001373291016,44.970001220703125,44.44767379760742,1170000
2020-01-16,45.099998474121094,45.77000045776367,44.939998626708984,45.70000076293945,45.169189453125,537000
2020-01-17,45.68000030517578,46.130001068115234,45.619998931884766,45.7400016784668,45.20873260498047,732600
2020-01-20,45.810001373291016,46.08000183105469,45.72999954223633,45.7599983215332,45.228492736816406,153100
2020-01-21,45.630001068115234,46.209999084472656,45.5099983215332,46.209999084472656,45.67326354980469,773700
2020-01-22,46.189998626708984,47.27000045776367,46.13999938964844,46.95000076293945,46.40467071533203,679900
2020-01-23,46.83000183105469,47.290000915527344,46.83000183105469,47.0099983215332,46.46397018432617,575900
2020-01-24,47.130001068115234,47.7599983215332,46.47999954223633,46.56999969482422,46.029083251953125,661400
2020-01-27,45.880001068115234,46.720001220703125,45.689998626708984,46.619998931884766,46.0785026550293,481100
2020-01-28,46.77000045776367,47.130001068115234,46.54999923706055,46.900001525878906,46.35525131225586,521000
2020-01-29,46.90999984741211,47.400001525878906,46.720001220703125,47.11000061035156,46.56281661987305,413200
2020-01-30,46.63999938964844,47.040000915527344,45.9900016784668,46.27000045776367,45.73257064819336,619900
2020-01-31,46.060001373291016,46.29999923706055,44.630001068115234,45.09000015258789,44.56627655029297,749900
2020-02-03,45.18000030517578,45.619998931884766,44.709999084472656,44.72999954223633,44.2104606628418,723600
2020-02-04,45.13999938964844,45.45000076293945,44.66999816894531,44.70000076293945,44.180809020996094,484100
2020-02-05,45.0,45.029998779296875,44.2599983215332,44.290000915527344,43.77557373046875,774400
2020-02-06,44.2400016784668,44.849998474121094,44.209999084472656,44.779998779296875,44.25987243652344,849900
2020-02-07,44.59000015258789,44.63999938964844,44.15999984741211,44.16999816894531,43.65695571899414,387100
2020-02-10,44.099998474121094,44.95000076293945,44.0,44.7400016784668,44.2203483581543,500300
2020-02-11,44.7400016784668,44.77000045776367,43.88999938964844,43.9900016784668,43.47905731201172,583700
2020-02-12,44.18000030517578,44.22999954223633,43.5,43.58000183105469,43.073814392089844,848400
2020-02-13,43.45000076293945,43.779998779296875,43.220001220703125,43.5099983215332,43.0046272277832,763100
2020-02-14,43.5,44.0,43.43000030517578,43.61000061035156,43.10346984863281,714200
2020-02-18,43.36000061035156,43.38999938964844,40.72999954223633,41.619998931884766,41.13657760620117,1924100
2020-02-19,41.709999084472656,42.470001220703125,41.65999984741211,41.689998626708984,41.20576477050781,1088600
2020-02-20,41.40999984741211,41.529998779296875,40.220001220703125,40.83000183105469,40.35576248168945,831700
2020-02-21,40.65999984741211,41.02000045776367,39.72999954223633,40.130001068115234,39.66388702392578,1548200
2020-02-24,38.150001525878906,40.04999923706055,38.119998931884766,39.0099983215332,38.55690002441406,878600
2020-02-25,39.0,39.720001220703125,38.04999923706055,38.11000061035156,37.66735076904297,1122200
