Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,139.82000732421875,140.05999755859375,138.92999267578125,139.74000549316406,123.07316589355469,168900
2020-01-03,138.6699981689453,140.38999938964844,138.6699981689453,139.63999938964844,122.98506927490234,218000
2020-01-06,139.39999389648438,140.4199981689453,139.39999389648438,139.83999633789062,123.16119384765625,181000
2020-01-07,140.0,142.38999938964844,139.67999267578125,142.16000366210938,125.20451354980469,314400
2020-01-08,142.16000366210938,143.8000030517578,141.3800048828125,142.05999755859375,125.11642456054688,356400
2020-01-09,142.05999755859375,143.5500030517578,142.0,142.88999938964844,125.84745788574219,312600
2020-01-10,143.1199951171875,143.1199951171875,141.60000610351562,142.39999389648438,125.41585540771484,245700
2020-01-13,142.49000549316406,142.49000549316406,140.49000549316406,141.7100067138672,124.80818176269531,789800
2020-01-14,141.47999572753906,143.36000061035156,141.47999572753906,142.92999267578125,125.88265991210938,587100
2020-01-15,143.0399932861328,143.75999450683594,142.9199981689453,143.30999755859375,126.21733093261719,133500
2020-01-16,143.7899932861328,144.85000610351562,143.13999938964844,144.7899932861328,127.52082061767578,218400
2020-01-17,144.82000732421875,146.00999450683594,144.44000244140625,145.6999969482422,128.32228088378906,452500
2020-01-20,145.33999633789062,145.58999633789062,144.17999267578125,144.9199981689453,127.63531494140625,177700
2020-01-21,145.0500030517578,145.60000610351562,143.67999267578125,144.19000244140625,126.99238586425781,374700
2020-01-22,144.49000549316406,145.47000122070312,144.25,144.72000122070312,127.45915985107422,149500
2020-01-23,144.69000244140625,145.5800018310547,144.1999969482422,145.47000122070312,128.11972045898438,99700
2020-01-24,145.64999389648438,146.8300018310547,144.25,144.9199981689453,127.63531494140625,169800
2020-01-27,143.41000366210938,145.64999389648438,142.85000610351562,145.25,127.92595672607422,209700
2020-01-28,145.61000061035156,145.77000427246094,144.6999969482422,144.77999877929688,127.51200866699219,131300
2020-01-29,145.14999389648438,146.2899932861328,143.9600067138672,144.3300018310547,127.11568450927734,206300
2020-01-30,142.0500030517578,143.64999389648438,141.52000427246094,142.0,126.05752563476562,232400
2020-01-31,142.16000366210938,142.67999267578125,140.94000244140625,141.92999267578125,125.99536895751953,282800
2020-02-03,142.17999267578125,143.22999572753906,141.52999877929688,141.66000366210938,125.75569915771484,290300
2020-02-04,142.9600067138672,144.36000061035156,142.17999267578125,143.6300048828125,127.50450897216797,201100
2020-02-05,144.27000427246094,145.6699981689453,143.88999938964844,145.25999450683594,128.9514923095703,166000
2020-02-06,145.47999572753906,145.97999572753906,144.9600067138672,144.97000122070312,128.69406127929688,187400
2020-02-07,144.97999572753906,145.2899932861328,143.36000061035156,143.36000061035156,127.26483154296875,272800
2020-02-10,143.24000549316406,145.05999755859375,143.24000549316406,144.02000427246094,127.8507308959961,340800
2020-02-11,144.0,144.3699951171875,142.94000244140625,143.4499969482422,127.34471893310547,182700
2020-02-12,143.94000244140625,145.0800018310547,142.75,144.85000610351562,128.58753967285156,248900
2020-02-13,149.0,153.89999389648438,143.72999572753906,146.3000030517578,129.87477111816406,926900
2020-02-14,146.6199951171875,151.63999938964844,146.49000549316406,148.91000366210938,132.19174194335938,693000
2020-02-18,148.60000610351562,152.32000732421875,148.3300018310547,151.44000244140625,134.4376678466797,547000
2020-02-19,151.85000610351562,151.85000610351562,149.4600067138672,151.0,134.04710388183594,279000
2020-02-20,151.1300048828125,151.1300048828125,149.05999755859375,149.52999877929688,132.74209594726562,210400
2020-02-21,149.58999633789062,149.6300048828125,147.39999389648438,147.74000549316406,131.153076171875,442500
2020-02-24,145.5,146.0800018310547,144.07000732421875,144.88999938964844,128.62306213378906,264900
2020-02-25,145.0,145.77999877929688,140.2899932861328,140.60000610351562,124.814697265625,358400
2020-02-26,140.9600067138672,142.0399932861328,139.39999389648438,139.61000061035156,123.93582916259766,417800
2020-02-27,138.4600067138672,138.4600067138672,134.75,136.47999572753906,121.15724182128906,231100
2020-02-28,134.02000427246094,134.0800018310547,129.57000732421875,131.99000549316406,117.1713638305664,823300
2020-03-02,132.41000366210938,134.0800018310547,130.0,133.86000061035156,118.83140563964844,439700
2020-03-03,133.72999572753906,136.10000610351562,131.77999877929688,132.08999633789062,117.26011657714844,332100
2020-03-04,133.60000610351562,134.35000610351562,131.2899932861328,132.44000244140625,117.57083129882812,474400
2020-03-05,131.00999450683594,131.3800048828125,129.07000732421875,129.41000366210938,114.88101196289062,359800
2020-03-06,127.83000183105469,129.63999938964844,126.05000305175781,126.6500015258789,112.43090057373047,448200
2020-03-09,111.6500015258789,122.94000244140625,104.9000015258789,115.63999938964844,102.65699768066406,837900
2020-03-10,118.01000213623047,122.12000274658203,116.93000030517578,121.2699966430664,107.65489196777344,738800
2020-03-11,119.79000091552734,119.83999633789062,114.08999633789062,114.19999694824219,101.37865447998047,537900
2020-03-12,108.05999755859375,109.9000015258789,89.5199966430664,91.58999633789062,81.30709075927734,1225700
2020-03-13,95.94000244140625,100.73999786376953,86.51000213623047,100.36000061035156,89.09247589111328,1207000
2020-03-16,92.68000030517578,94.05000305175781,85.9000015258789,86.77999877929688,77.0371322631836,754800
2020-03-17,88.05999755859375,89.94000244140625,76.55999755859375,78.80000305175781,69.95304870605469,998100
2020-03-18,70.05000305175781,77.87999725341797,67.1500015258789,74.30999755859375,65.96713256835938,883100
2020-03-19,74.1500015258789,87.41999816894531,73.80000305175781,84.25,74.79116821289062,748300
2020-03-20,84.94999694824219,92.86000061035156,80.54000091552734,81.2699966430664,72.14572143554688,950400
2020-03-23,80.83999633789062,81.0,71.30999755859375,73.13999938964844,64.92849731445312,819500
2020-03-24,77.86000061035156,84.94000244140625,75.44999694824219,83.80000305175781,74.3917007446289,513300
2020-03-25,84.30999755859375,97.9000015258789,82.95999908447266,94.45999908447266,83.85486602783203,777200
2020-03-26,94.45999908447266,98.38999938964844,86.31999969482422,87.30999755859375,77.50761413574219,453700
2020-03-27,85.55000305175781,87.43000030517578,82.16999816894531,86.11000061035156,76.44234466552734,365400
2020-03-30,86.43000030517578,87.56999969482422,84.19999694824219,85.87000274658203,76.22929382324219,543300
2020-03-31,86.93000030517578,92.13999938964844,83.76000213623047,84.94000244140625,75.40370178222656,1020900
2020-04-01,83.4000015258789,84.44000244140625,80.30000305175781,82.20999908447266,72.9802017211914,666000
2020-04-02,82.73999786376953,85.4800033569336,82.05999755859375,82.63999938964844,73.36192321777344,658000
2020-04-03,82.94999694824219,85.0199966430664,80.88999938964844,81.58999633789062,72.42981719970703,561700
2020-04-06,85.0,88.0,84.26000213623047,85.88999938964844,76.2470474243164,867700
2020-04-07,90.18000030517578,95.4000015258789,90.18000030517578,90.94999694824219,80.73896026611328,847500
2020-04-08,91.83000183105469,92.55999755859375,89.19999694824219,91.33000183105469,81.0762939453125,562100
2020-04-09,92.70999908447266,96.83999633789062,91.56999969482422,92.95999908447266,82.52328491210938,467500
2020-04-13,93.4800033569336,93.83999633789062,89.80999755859375,90.1500015258789,80.02877044677734,493800
2020-04-14,91.97000122070312,96.2300033569336,91.37000274658203,95.58000183105469,84.84913635253906,480800
2020-04-15,93.6500015258789,98.0999984741211,92.19999694824219,96.75,85.88777923583984,550900
2020-04-16,97.91000366210938,98.0,92.5,92.5,82.11494445800781,559200
2020-04-17,96.91000366210938,99.87999725341797,96.01000213623047,98.62000274658203,87.5478286743164,468600
2020-04-20,97.5999984741211,99.80000305175781,95.0999984741211,96.58000183105469,85.73686981201172,384300
2020-04-21,95.23999786376953,95.52999877929688,92.02999877929688,92.06999969482422,81.73320007324219,613700
2020-04-22,93.79000091552734,95.1500015258789,92.72000122070312,94.68000030517578,84.0501708984375,295500
2020-04-23,95.0999984741211,96.19000244140625,93.4000015258789,93.87000274658203,83.33112335205078,241700
2020-04-24,93.88999938964844,95.30000305175781,93.5,95.30000305175781,84.60057067871094,233100
2020-04-27,96.47000122070312,97.69999694824219,95.56999969482422,97.62999725341797,86.66898345947266,312400
2020-04-28,99.47000122070312,102.62000274658203,98.73999786376953,101.26000213623047,89.89143371582031,973500
2020-04-29,102.5,103.44999694824219,100.63999938964844,102.23999786376953,91.79301452636719,674500
2020-04-30,102.12999725341797,102.86000061035156,97.5,97.66999816894531,87.68998718261719,777500
2020-05-01,96.0,96.43000030517578,94.0,94.51000213623047,84.85287475585938,547100
2020-05-04,93.19999694824219,95.54000091552734,91.86000061035156,93.58999633789062,84.0268783569336,1042500
2020-05-05,95.12000274658203,96.93000030517578,91.01000213623047,91.2300033569336,81.90802764892578,1385100
2020-05-06,91.91000366210938,94.29000091552734,91.19000244140625,92.88999938964844,83.3984146118164,464200
2020-05-07,94.05000305175781,94.7699966430664,92.0199966430664,92.69000244140625,83.21886444091797,733100
2020-05-08,94.38999938964844,100.5,93.55000305175781,100.08999633789062,89.86270904541016,896700
2020-05-11,99.5,108.08999633789062,99.3499984741211,107.91000366210938,96.88365936279297,784700
2020-05-12,108.98999786376953,110.0,102.41000366210938,103.01000213623047,92.48434448242188,726000
2020-05-13,103.18000030517578,103.58999633789062,96.66000366210938,97.5199966430664,87.55530548095703,659100
2020-05-14,97.27999877929688,97.27999877929688,92.62999725341797,94.81999969482422,85.1312026977539,701000
2020-05-15,95.0,95.5,93.5,94.55999755859375,84.89775848388672,469800
2020-05-19,102.77999877929688,102.77999877929688,97.30999755859375,97.5,87.53734588623047,559400
2020-05-20,99.12000274658203,102.0,97.75,100.62000274658203,90.33856201171875,467500
2020-05-21,102.0,103.33000183105469,100.69000244140625,102.0199966430664,91.59548950195312,396800
2020-05-22,102.23999786376953,103.0,99.80999755859375,100.6500015258789,90.36548614501953,323100
2020-05-25,102.2300033569336,105.18000030517578,101.0199966430664,104.48999786376953,93.81310272216797,241100
2020-05-26,106.69000244140625,112.5,106.05999755859375,112.3499984741211,100.86994934082031,655600
2020-05-27,116.02999877929688,118.5,112.80000305175781,116.80000305175781,104.86527252197266,796600
2020-05-28,116.8499984741211,118.94999694824219,113.7300033569336,118.41999816894531,106.31973266601562,642900
2020-05-29,117.01000213623047,118.36000061035156,115.76000213623047,117.62000274658203,105.60147857666016,662800
2020-06-01,117.47000122070312,120.0,117.1500015258789,117.4800033569336,105.47578430175781,394300
2020-06-02,118.2699966430664,124.3499984741211,118.2699966430664,123.8499984741211,111.19490051269531,574200
2020-06-03,125.0,127.16000366210938,124.77999877929688,126.93000030517578,113.96016693115234,518700
2020-06-04,126.08999633789062,127.1500015258789,120.66000366210938,121.83999633789062,109.39026641845703,611800
2020-06-05,124.70999908447266,126.5999984741211,123.56999969482422,125.13999938964844,112.35309600830078,661300
2020-06-08,126.12000274658203,128.57000732421875,125.22000122070312,127.0999984741211,114.11278533935547,383100
2020-06-09,125.0,127.87999725341797,122.87999725341797,125.29000091552734,112.48775482177734,461700
2020-06-10,125.5,126.8499984741211,122.44999694824219,122.4800033569336,109.96487426757812,317500
2020-06-11,117.73999786376953,118.88999938964844,115.29000091552734,117.0999984741211,105.13461303710938,486500
2020-06-12,119.44000244140625,121.66999816894531,117.91000366210938,120.37999725341797,108.0794448852539,287200
2020-06-15,119.0,122.55000305175781,116.72000122070312,119.7300033569336,107.4958724975586,442000
2020-06-16,123.0,125.44000244140625,121.48999786376953,122.66999816894531,110.13545227050781,452100
2020-06-17,123.58999633789062,124.06999969482422,120.43000030517578,122.06999969482422,109.5967788696289,252200
2020-06-18,121.4800033569336,123.75,120.69000244140625,122.11000061035156,109.63268280029297,281200
2020-06-19,123.3499984741211,124.37000274658203,119.2300033569336,119.61000061035156,107.38812255859375,1540200
2020-06-22,118.94000244140625,120.56999969482422,118.23999786376953,120.29000091552734,107.99866485595703,226600
2020-06-23,121.16000366210938,122.19999694824219,119.0,120.9800033569336,108.61815643310547,446400
2020-06-24,120.12000274658203,121.30000305175781,117.47000122070312,117.94999694824219,105.89775085449219,355500
2020-06-25,117.25,119.79000091552734,117.25,118.63999938964844,106.51724243164062,275000
